schedule_date,schedule_date,schedule_season,schedule_week,team_home,team_away,stadium_surface,stadium_type,stadium_capacity,spread_favorite
2013-12-29,2013-12-29,2013,17,MIA,NYJ,Grass,outdoor,65000,-7.0
2013-12-29,2013-12-29,2013,17,MIN,DET,FieldTurf,indoor,64000,2.5
2013-12-29,2013-12-29,2013,17,NE,BUF,FieldTurf,outdoor,"68,756",-7.0
2013-12-29,2013-12-29,2013,17,NO,TB,FieldTurf,indoor,"76,468",-10.5
2013-12-29,2013-12-29,2013,17,NYG,WAS,FieldTurf,outdoor,"82,500",-3.5
2013-12-29,2013-12-29,2013,17,LVR,DEN,Grass,outdoor,"53,250",10.0
2013-12-29,2013-12-29,2013,17,PIT,CLE,Grass,outdoor,"65,500",-9.5
2013-12-29,2013-12-29,2013,17,LAC,KC,Grass,outdoor,"71,500",-14.5
2013-12-29,2013-12-29,2013,17,SEA,LAR,FieldTurf,outdoor,"67,000",-12.5
2013-12-29,2013-12-29,2013,17,TEN,HOU,Grass,outdoor,"69,143",-6.5
2014-09-04,2014-09-04,2014,1,SEA,GB,FieldTurf,outdoor,"67,000",-4.5
2014-09-07,2014-09-07,2014,1,ATL,NO,FieldTurf,indoor,"71,250",3.0
2014-09-07,2014-09-07,2014,1,BAL,CIN,FieldTurf,outdoor,"71,008",-1.0
2014-09-07,2014-09-07,2014,1,CHI,BUF,Grass,outdoor,"61,500",-7.0
2014-09-07,2014-09-07,2014,1,DAL,SF,FieldTurf,indoor,"80,000",3.5
2014-09-07,2014-09-07,2014,1,DEN,IND,Grass,outdoor,"76,125",-8.0
2014-09-07,2014-09-07,2014,1,HOU,WAS,Grass,indoor,"71,500",-3.0
2014-09-07,2014-09-07,2014,1,KC,TEN,Grass,outdoor,"76,416",-3.0
2014-09-07,2014-09-07,2014,1,MIA,NE,Grass,outdoor,65000,3.5
2014-09-07,2014-09-07,2014,1,NYJ,LVR,FieldTurf,outdoor,"82,500",-6.5
2014-09-07,2014-09-07,2014,1,PHI,JAX,Grass,outdoor,"69,176",-10.0
2014-09-07,2014-09-07,2014,1,PIT,CLE,Grass,outdoor,"65,500",-5.5
2014-09-07,2014-09-07,2014,1,LAR,MIN,FieldTurf,indoor,67000,-3.0
2014-09-07,2014-09-07,2014,1,TB,CAR,Grass,outdoor,"65,890",-5.5
2014-09-08,2014-09-08,2014,1,ARI,LAC,Grass,indoor,"63,400",-3.0
2014-09-08,2014-09-08,2014,1,DET,NYG,FieldTurf,indoor,"65,000",-6.5
2014-09-11,2014-09-11,2014,2,BAL,PIT,FieldTurf,outdoor,"71,008",-2.5
2014-09-14,2014-09-14,2014,2,BUF,MIA,FieldTurf,outdoor,"73,967",-1.0
2014-09-14,2014-09-14,2014,2,CAR,DET,Grass,outdoor,"73,778",-1.0
2014-09-14,2014-09-14,2014,2,CIN,ATL,FieldTurf,outdoor,"65,515",-5.5
2014-09-14,2014-09-14,2014,2,CLE,NO,Grass,outdoor,"68,000",4.5
2014-09-14,2014-09-14,2014,2,DEN,KC,Grass,outdoor,"76,125",-13.0
2014-09-14,2014-09-14,2014,2,GB,NYJ,Grass,outdoor,"80,735",-7.0
2014-09-14,2014-09-14,2014,2,MIN,NE,FieldTurf,outdoor,50000,3.5
2014-09-14,2014-09-14,2014,2,NYG,ARI,FieldTurf,outdoor,"82,500",-1.0
2014-09-14,2014-09-14,2014,2,LVR,HOU,Grass,outdoor,"53,250",3.0
2014-09-14,2014-09-14,2014,2,LAC,SEA,Grass,outdoor,"71,500",4.5
2014-09-14,2014-09-14,2014,2,SF,CHI,Grass,outdoor,"68,500",-7.0
2014-09-14,2014-09-14,2014,2,TB,LAR,Grass,outdoor,"65,890",-4.0
2014-09-14,2014-09-14,2014,2,TEN,DAL,Grass,outdoor,"69,143",-3.0
2014-09-14,2014-09-14,2014,2,WAS,JAX,Grass,outdoor,"79,000",-5.0
2014-09-15,2014-09-15,2014,2,IND,PHI,FieldTurf,indoor,"63,000",-3.0
2014-09-18,2014-09-18,2014,3,ATL,TB,FieldTurf,indoor,"71,250",-6.5
2014-09-21,2014-09-21,2014,3,ARI,SF,Grass,indoor,"63,400",3.0
2014-09-21,2014-09-21,2014,3,BUF,LAC,FieldTurf,outdoor,"73,967",-2.5
2014-09-21,2014-09-21,2014,3,CAR,PIT,Grass,outdoor,"73,778",-3.0
2014-09-21,2014-09-21,2014,3,CIN,TEN,FieldTurf,outdoor,"65,515",-6.5
2014-09-21,2014-09-21,2014,3,CLE,BAL,Grass,outdoor,"68,000",2.0
2014-09-21,2014-09-21,2014,3,DET,GB,FieldTurf,indoor,"65,000",-1.5
2014-09-21,2014-09-21,2014,3,JAX,IND,Grass,outdoor,"67,264",6.0
2014-09-21,2014-09-21,2014,3,MIA,KC,Grass,outdoor,65000,-6.0
2014-09-21,2014-09-21,2014,3,NE,LVR,FieldTurf,outdoor,"68,756",-14.0
2014-09-21,2014-09-21,2014,3,NO,MIN,FieldTurf,indoor,"76,468",-10.0
2014-09-21,2014-09-21,2014,3,NYG,HOU,FieldTurf,outdoor,"82,500",-1.0
2014-09-21,2014-09-21,2014,3,PHI,WAS,Grass,outdoor,"69,176",-4.0
2014-09-21,2014-09-21,2014,3,SEA,DEN,FieldTurf,outdoor,"67,000",-4.0
2014-09-21,2014-09-21,2014,3,LAR,DAL,FieldTurf,indoor,67000,1.5
2014-09-22,2014-09-22,2014,3,NYJ,CHI,FieldTurf,outdoor,"82,500",-1.5
2014-09-25,2014-09-25,2014,4,WAS,NYG,Grass,outdoor,"79,000",-3.0
2014-09-28,2014-09-28,2014,4,BAL,CAR,FieldTurf,outdoor,"71,008",-3.5
2014-09-28,2014-09-28,2014,4,CHI,GB,Grass,outdoor,"61,500",2.0
2014-09-28,2014-09-28,2014,4,DAL,NO,FieldTurf,indoor,"80,000",3.0
2014-09-28,2014-09-28,2014,4,HOU,BUF,Grass,indoor,"71,500",-3.0
2014-09-28,2014-09-28,2014,4,IND,TEN,FieldTurf,indoor,"63,000",-7.5
2014-09-28,2014-09-28,2014,4,MIN,ATL,FieldTurf,outdoor,50000,5.5
2014-09-28,2014-09-28,2014,4,NYJ,DET,FieldTurf,outdoor,"82,500",-2.0
2014-09-28,2014-09-28,2014,4,PIT,TB,Grass,outdoor,"65,500",-7.5
2014-09-28,2014-09-28,2014,4,LAC,JAX,Grass,outdoor,"71,500",-13.0
2014-09-28,2014-09-28,2014,4,SF,PHI,Grass,outdoor,"68,500",-3.5
2014-09-29,2014-09-29,2014,4,KC,NE,Grass,outdoor,"76,416",3.0
2014-10-02,2014-10-02,2014,5,GB,MIN,Grass,outdoor,"80,735",-8.5
2014-10-05,2014-10-05,2014,5,CAR,CHI,Grass,outdoor,"73,778",-1.5
2014-10-05,2014-10-05,2014,5,DAL,HOU,FieldTurf,indoor,"80,000",-5.0
2014-10-05,2014-10-05,2014,5,DEN,ARI,Grass,outdoor,"76,125",-8.0
2014-10-05,2014-10-05,2014,5,DET,BUF,FieldTurf,indoor,"65,000",-4.5
2014-10-05,2014-10-05,2014,5,IND,BAL,FieldTurf,indoor,"63,000",-2.5
2014-10-05,2014-10-05,2014,5,JAX,PIT,Grass,outdoor,"67,264",6.0
2014-10-05,2014-10-05,2014,5,NE,CIN,FieldTurf,outdoor,"68,756",2.5
2014-10-05,2014-10-05,2014,5,NO,TB,FieldTurf,indoor,"76,468",-11.0
2014-10-05,2014-10-05,2014,5,NYG,ATL,FieldTurf,outdoor,"82,500",-4.0
2014-10-05,2014-10-05,2014,5,PHI,LAR,Grass,outdoor,"69,176",-3.5
2014-10-05,2014-10-05,2014,5,LAC,NYJ,Grass,outdoor,"71,500",-7.0
2014-10-05,2014-10-05,2014,5,SF,KC,Grass,outdoor,"68,500",-4.0
2014-10-05,2014-10-05,2014,5,TEN,CLE,Grass,outdoor,"69,143",1.0
2014-10-06,2014-10-06,2014,5,WAS,SEA,Grass,outdoor,"79,000",7.0
2014-10-09,2014-10-09,2014,6,HOU,IND,Grass,indoor,"71,500",2.5
2014-10-12,2014-10-12,2014,6,ARI,WAS,Grass,indoor,"63,400",-5.0
2014-10-12,2014-10-12,2014,6,ATL,CHI,FieldTurf,indoor,"71,250",-3.5
2014-10-12,2014-10-12,2014,6,BUF,NE,FieldTurf,outdoor,"73,967",-1.0
2014-10-12,2014-10-12,2014,6,CIN,CAR,FieldTurf,outdoor,"65,515",-7.0
2014-10-12,2014-10-12,2014,6,CLE,PIT,Grass,outdoor,"68,000",-2.5
2014-10-12,2014-10-12,2014,6,MIA,GB,Grass,outdoor,65000,1.5
2014-10-12,2014-10-12,2014,6,MIN,DET,FieldTurf,outdoor,50000,-1.0
2014-10-12,2014-10-12,2014,6,NYJ,DEN,FieldTurf,outdoor,"82,500",10.0
2014-10-12,2014-10-12,2014,6,LVR,LAC,Grass,outdoor,"53,250",7.0
2014-10-12,2014-10-12,2014,6,PHI,NYG,Grass,outdoor,"69,176",-1.0
2014-10-12,2014-10-12,2014,6,SEA,DAL,FieldTurf,outdoor,"67,000",-10.0
2014-10-12,2014-10-12,2014,6,TB,BAL,Grass,outdoor,"65,890",3.5
2014-10-12,2014-10-12,2014,6,TEN,JAX,Grass,outdoor,"69,143",-4.0
2014-10-13,2014-10-13,2014,6,LAR,SF,FieldTurf,indoor,67000,3.5
2014-10-16,2014-10-16,2014,7,NE,NYJ,FieldTurf,outdoor,"68,756",-9.5
2014-10-19,2014-10-19,2014,7,BAL,ATL,FieldTurf,outdoor,"71,008",-7.0
2014-10-19,2014-10-19,2014,7,BUF,MIN,FieldTurf,outdoor,"73,967",-7.0
2014-10-19,2014-10-19,2014,7,CHI,MIA,Grass,outdoor,"61,500",-3.0
2014-10-19,2014-10-19,2014,7,DAL,NYG,FieldTurf,indoor,"80,000",-5.0
2014-10-19,2014-10-19,2014,7,DEN,SF,Grass,outdoor,"76,125",-7.0
2014-10-19,2014-10-19,2014,7,DET,NO,FieldTurf,indoor,"65,000",-1.5
2014-10-19,2014-10-19,2014,7,GB,CAR,Grass,outdoor,"80,735",-6.5
2014-10-19,2014-10-19,2014,7,IND,CIN,FieldTurf,indoor,"63,000",-3.0
2014-10-19,2014-10-19,2014,7,JAX,CLE,Grass,outdoor,"67,264",4.0
2014-10-19,2014-10-19,2014,7,LVR,ARI,Grass,outdoor,"53,250",3.5
2014-10-19,2014-10-19,2014,7,LAC,KC,Grass,outdoor,"71,500",-3.0
2014-10-19,2014-10-19,2014,7,LAR,SEA,FieldTurf,indoor,67000,7.0
2014-10-19,2014-10-19,2014,7,WAS,TEN,Grass,outdoor,"79,000",-6.0
2014-10-20,2014-10-20,2014,7,PIT,HOU,Grass,outdoor,"65,500",-3.0
2014-10-23,2014-10-23,2014,8,DEN,LAC,Grass,outdoor,"76,125",-9.0
2014-10-26,2014-10-26,2014,8,ARI,PHI,Grass,indoor,"63,400",-1.0
2014-10-26,2014-10-26,2014,8,CAR,SEA,Grass,outdoor,"73,778",6.0
2014-10-26,2014-10-26,2014,8,CIN,BAL,FieldTurf,outdoor,"65,515",2.5
2014-10-26,2014-10-26,2014,8,CLE,LVR,Grass,outdoor,"68,000",-6.5
2014-10-26,2014-10-26,2014,8,JAX,MIA,Grass,outdoor,"67,264",7.0
2014-10-26,2014-10-26,2014,8,KC,LAR,Grass,outdoor,"76,416",-7.5
2014-10-26,2014-10-26,2014,8,NE,CHI,FieldTurf,outdoor,"68,756",-6.0
2014-10-26,2014-10-26,2014,8,NO,GB,FieldTurf,indoor,"76,468",-2.0
2014-10-26,2014-10-26,2014,8,NYJ,BUF,FieldTurf,outdoor,"82,500",-3.0
2014-10-26,2014-10-26,2014,8,PIT,IND,Grass,outdoor,"65,500",5.0
2014-10-26,2014-10-26,2014,8,TB,MIN,Grass,outdoor,"65,890",-1.0
2014-10-26,2014-10-26,2014,8,TEN,HOU,Grass,outdoor,"69,143",3.5
2014-10-27,2014-10-27,2014,8,DAL,WAS,FieldTurf,indoor,"80,000",-9.5
2014-10-30,2014-10-30,2014,9,CAR,NO,Grass,outdoor,"73,778",3.0
2014-11-02,2014-11-02,2014,9,CIN,JAX,FieldTurf,outdoor,"65,515",-10.0
2014-11-02,2014-11-02,2014,9,CLE,TB,Grass,outdoor,"68,000",-7.0
2014-11-02,2014-11-02,2014,9,DAL,ARI,FieldTurf,indoor,"80,000",-1.5
2014-11-02,2014-11-02,2014,9,HOU,PHI,Grass,indoor,"71,500",1.5
2014-11-02,2014-11-02,2014,9,KC,NYJ,Grass,outdoor,"76,416",-9.5
2014-11-02,2014-11-02,2014,9,MIA,LAC,Grass,outdoor,65000,-3.0
2014-11-02,2014-11-02,2014,9,MIN,WAS,FieldTurf,outdoor,50000,1.0
2014-11-02,2014-11-02,2014,9,NE,DEN,FieldTurf,outdoor,"68,756",3.0
2014-11-02,2014-11-02,2014,9,PIT,BAL,Grass,outdoor,"65,500",-2.5
2014-11-02,2014-11-02,2014,9,SF,LAR,Grass,outdoor,"68,500",-10.5
2014-11-02,2014-11-02,2014,9,SEA,LVR,FieldTurf,outdoor,"67,000",-13.5
2014-11-03,2014-11-03,2014,9,NYG,IND,FieldTurf,outdoor,"82,500",3.0
2014-11-06,2014-11-06,2014,10,CIN,CLE,FieldTurf,outdoor,"65,515",-6.5
2014-11-09,2014-11-09,2014,10,ARI,LAR,Grass,indoor,"63,400",-7.0
2014-11-09,2014-11-09,2014,10,BAL,TEN,FieldTurf,outdoor,"71,008",-10.5
2014-11-09,2014-11-09,2014,10,BUF,KC,FieldTurf,outdoor,"73,967",-2.0
2014-11-09,2014-11-09,2014,10,DET,MIA,FieldTurf,indoor,"65,000",-3.0
2014-11-09,2014-11-09,2014,10,GB,CHI,Grass,outdoor,"80,735",-9.5
2014-11-09,2014-11-09,2014,10,NO,SF,FieldTurf,indoor,"76,468",-6.0
2014-11-09,2014-11-09,2014,10,NYJ,PIT,FieldTurf,outdoor,"82,500",4.5
2014-11-09,2014-11-09,2014,10,LVR,DEN,Grass,outdoor,"53,250",13.0
2014-11-09,2014-11-09,2014,10,SEA,NYG,FieldTurf,outdoor,"67,000",-9.0
2014-11-09,2014-11-09,2014,10,TB,ATL,Grass,outdoor,"65,890",3.5
2014-11-10,2014-11-10,2014,10,PHI,CAR,Grass,outdoor,"69,176",-7.0
2014-11-13,2014-11-13,2014,11,MIA,BUF,Grass,outdoor,65000,-4.0
2014-11-16,2014-11-16,2014,11,ARI,DET,Grass,indoor,"63,400",1.0
2014-11-16,2014-11-16,2014,11,CAR,ATL,Grass,outdoor,"73,778",2.5
2014-11-16,2014-11-16,2014,11,CHI,MIN,Grass,outdoor,"61,500",-2.5
2014-11-16,2014-11-16,2014,11,CLE,HOU,Grass,outdoor,"68,000",-4.5
2014-11-16,2014-11-16,2014,11,GB,PHI,Grass,outdoor,"80,735",-4.5
2014-11-16,2014-11-16,2014,11,IND,NE,FieldTurf,indoor,"63,000",-3.0
2014-11-16,2014-11-16,2014,11,KC,SEA,Grass,outdoor,"76,416",1.0
2014-11-16,2014-11-16,2014,11,NO,CIN,FieldTurf,indoor,"76,468",-8.5
2014-11-16,2014-11-16,2014,11,NYG,SF,FieldTurf,outdoor,"82,500",4.0
2014-11-16,2014-11-16,2014,11,LAC,LVR,Grass,outdoor,"71,500",-10.5
2014-11-16,2014-11-16,2014,11,LAR,DEN,FieldTurf,indoor,67000,8.0
2014-11-16,2014-11-16,2014,11,WAS,TB,Grass,outdoor,"79,000",-6.5
2014-11-17,2014-11-17,2014,11,TEN,PIT,Grass,outdoor,"69,143",7.0
2014-11-20,2014-11-20,2014,12,LVR,KC,Grass,outdoor,"53,250",7.5
2014-11-23,2014-11-23,2014,12,ATL,CLE,FieldTurf,indoor,"71,250",-3.0
2014-11-23,2014-11-23,2014,12,CHI,TB,Grass,outdoor,"61,500",-4.0
2014-11-23,2014-11-23,2014,12,DEN,MIA,Grass,outdoor,"76,125",-6.5
2014-11-23,2014-11-23,2014,12,HOU,CIN,Grass,indoor,"71,500",-3.0
2014-11-23,2014-11-23,2014,12,IND,JAX,FieldTurf,indoor,"63,000",-13.0
2014-11-23,2014-11-23,2014,12,MIN,GB,FieldTurf,outdoor,50000,7.5
2014-11-23,2014-11-23,2014,12,NE,DET,FieldTurf,outdoor,"68,756",-7.5
2014-11-23,2014-11-23,2014,12,NYG,DAL,FieldTurf,outdoor,"82,500",4.0
2014-11-23,2014-11-23,2014,12,PHI,TEN,Grass,outdoor,"69,176",-11.0
2014-11-23,2014-11-23,2014,12,LAC,LAR,Grass,outdoor,"71,500",-4.0
2014-11-23,2014-11-23,2014,12,SF,WAS,Grass,outdoor,"68,500",-9.0
2014-11-23,2014-11-23,2014,12,SEA,ARI,FieldTurf,outdoor,"67,000",-7.5
2014-11-24,2014-11-24,2014,12,BUF,NYJ,FieldTurf,indoor,"65,000",-2.5
2014-11-24,2014-11-24,2014,12,NO,BAL,FieldTurf,indoor,"76,468",-2.5
2014-11-27,2014-11-27,2014,13,DAL,PHI,FieldTurf,indoor,"80,000",-3.0
2014-11-27,2014-11-27,2014,13,DET,CHI,FieldTurf,indoor,"65,000",-7.5
2014-11-27,2014-11-27,2014,13,SF,SEA,Grass,outdoor,"68,500",-1.0
2014-11-30,2014-11-30,2014,13,ATL,ARI,FieldTurf,indoor,"71,250",1.5
2014-11-30,2014-11-30,2014,13,BAL,LAC,FieldTurf,outdoor,"71,008",-6.5
2014-11-30,2014-11-30,2014,13,BUF,CLE,FieldTurf,outdoor,"73,967",-3.0
2014-11-30,2014-11-30,2014,13,GB,NE,Grass,outdoor,"80,735",-3.0
2014-11-30,2014-11-30,2014,13,HOU,TEN,Grass,indoor,"71,500",-7.0
2014-11-30,2014-11-30,2014,13,IND,WAS,FieldTurf,indoor,"63,000",-7.5
2014-11-30,2014-11-30,2014,13,JAX,NYG,Grass,outdoor,"67,264",3.0
2014-11-30,2014-11-30,2014,13,KC,DEN,Grass,outdoor,"76,416",-1.0
2014-11-30,2014-11-30,2014,13,MIN,CAR,FieldTurf,outdoor,50000,-2.5
2014-11-30,2014-11-30,2014,13,PIT,NO,Grass,outdoor,"65,500",-3.5
2014-11-30,2014-11-30,2014,13,LAR,LVR,FieldTurf,indoor,67000,-6.5
2014-11-30,2014-11-30,2014,13,TB,CIN,Grass,outdoor,"65,890",6.0
2014-12-01,2014-12-01,2014,13,NYJ,MIA,FieldTurf,outdoor,"82,500",6.5
2014-12-04,2014-12-04,2014,14,CHI,DAL,Grass,outdoor,"61,500",3.5
2014-12-07,2014-12-07,2014,14,ARI,KC,Grass,indoor,"63,400",2.5
2014-12-07,2014-12-07,2014,14,CIN,PIT,FieldTurf,outdoor,"65,515",-3.0
2014-12-07,2014-12-07,2014,14,CLE,IND,Grass,outdoor,"68,000",3.0
2014-12-07,2014-12-07,2014,14,DEN,BUF,Grass,outdoor,"76,125",-9.0
2014-12-07,2014-12-07,2014,14,DET,TB,FieldTurf,indoor,"65,000",-10.5
2014-12-07,2014-12-07,2014,14,JAX,HOU,Grass,outdoor,"67,264",6.5
2014-12-07,2014-12-07,2014,14,MIA,BAL,Grass,outdoor,65000,-3.0
2014-12-07,2014-12-07,2014,14,MIN,NYJ,FieldTurf,outdoor,50000,-4.5
2014-12-07,2014-12-07,2014,14,NO,CAR,FieldTurf,indoor,"76,468",-8.5
2014-12-07,2014-12-07,2014,14,LVR,SF,Grass,outdoor,"53,250",8.0
2014-12-07,2014-12-07,2014,14,PHI,SEA,Grass,outdoor,"69,176",1.5
2014-12-07,2014-12-07,2014,14,LAC,NE,Grass,outdoor,"71,500",4.0
2014-12-07,2014-12-07,2014,14,TEN,NYG,Grass,outdoor,"69,143",3.0
2014-12-07,2014-12-07,2014,14,WAS,LAR,Grass,outdoor,"79,000",2.5
2014-12-08,2014-12-08,2014,14,GB,ATL,Grass,outdoor,"80,735",-13.5
2014-12-11,2014-12-11,2014,15,LAR,ARI,FieldTurf,indoor,67000,-6.0
2014-12-14,2014-12-14,2014,15,ATL,PIT,FieldTurf,indoor,"71,250",3.0
2014-12-14,2014-12-14,2014,15,BAL,JAX,FieldTurf,outdoor,"71,008",-14.0
2014-12-14,2014-12-14,2014,15,BUF,GB,FieldTurf,outdoor,"73,967",3.5
2014-12-14,2014-12-14,2014,15,CAR,TB,Grass,outdoor,"73,778",-3.5
2014-12-14,2014-12-14,2014,15,CLE,CIN,Grass,outdoor,"68,000",-2.5
2014-12-14,2014-12-14,2014,15,DET,MIN,FieldTurf,indoor,"65,000",-8.0
2014-12-14,2014-12-14,2014,15,IND,HOU,FieldTurf,indoor,"63,000",-7.0
2014-12-14,2014-12-14,2014,15,KC,LVR,Grass,outdoor,"76,416",-11.0
2014-12-14,2014-12-14,2014,15,NE,MIA,FieldTurf,outdoor,"68,756",-9.5
2014-12-14,2014-12-14,2014,15,NYG,WAS,FieldTurf,outdoor,"82,500",-7.0
2014-12-14,2014-12-14,2014,15,PHI,DAL,Grass,outdoor,"69,176",-3.5
2014-12-14,2014-12-14,2014,15,LAC,DEN,Grass,outdoor,"71,500",4.0
2014-12-14,2014-12-14,2014,15,SEA,SF,FieldTurf,outdoor,"67,000",-10.0
2014-12-14,2014-12-14,2014,15,TEN,NYJ,Grass,outdoor,"69,143",3.5
2014-12-15,2014-12-15,2014,15,CHI,NO,Grass,outdoor,"61,500",3.0
2014-12-18,2014-12-18,2014,16,JAX,TEN,Grass,outdoor,"67,264",-4.0
2014-12-20,2014-12-20,2014,16,SF,LAC,Grass,outdoor,"68,500",-2.0
2014-12-20,2014-12-20,2014,16,WAS,PHI,Grass,outdoor,"79,000",7.0
2014-12-21,2014-12-21,2014,16,ARI,SEA,Grass,indoor,"63,400",9.5
2014-12-21,2014-12-21,2014,16,CAR,CLE,Grass,outdoor,"73,778",-6.0
2014-12-21,2014-12-21,2014,16,CHI,DET,Grass,outdoor,"61,500",10.0
2014-12-21,2014-12-21,2014,16,DAL,IND,FieldTurf,indoor,"80,000",-3.5
2014-12-21,2014-12-21,2014,16,HOU,BAL,Grass,indoor,"71,500",6.0
2014-12-21,2014-12-21,2014,16,MIA,MIN,Grass,outdoor,65000,-4.5
2014-12-21,2014-12-21,2014,16,NO,ATL,FieldTurf,indoor,"76,468",-6.0
2014-12-21,2014-12-21,2014,16,NYJ,NE,FieldTurf,outdoor,"82,500",10.0
2014-12-21,2014-12-21,2014,16,LVR,BUF,Grass,outdoor,"53,250",7.0
2014-12-21,2014-12-21,2014,16,PIT,KC,Grass,outdoor,"65,500",-2.5
2014-12-21,2014-12-21,2014,16,LAR,NYG,FieldTurf,indoor,67000,-7.0
2014-12-21,2014-12-21,2014,16,TB,GB,Grass,outdoor,"65,890",11.5
2014-12-22,2014-12-22,2014,16,CIN,DEN,FieldTurf,outdoor,"65,515",3.5
2014-12-28,2014-12-28,2014,17,ATL,CAR,FieldTurf,indoor,"71,250",-2.5
2014-12-28,2014-12-28,2014,17,BAL,CLE,FieldTurf,outdoor,"71,008",-14.0
2014-12-28,2014-12-28,2014,17,DEN,LVR,Grass,outdoor,"76,125",-16.5
2014-12-28,2014-12-28,2014,17,GB,DET,Grass,outdoor,"80,735",-9.0
2014-12-28,2014-12-28,2014,17,HOU,JAX,Grass,indoor,"71,500",-8.5
2014-12-28,2014-12-28,2014,17,KC,LAC,Grass,outdoor,"76,416",-3.0
2014-12-28,2014-12-28,2014,17,MIA,NYJ,Grass,outdoor,65000,-7.0
2014-12-28,2014-12-28,2014,17,MIN,CHI,FieldTurf,outdoor,50000,-7.0
2014-12-28,2014-12-28,2014,17,NE,BUF,FieldTurf,outdoor,"68,756",-4.5
2014-12-28,2014-12-28,2014,17,NYG,PHI,FieldTurf,outdoor,"82,500",1.0
2014-12-28,2014-12-28,2014,17,PIT,CIN,Grass,outdoor,"65,500",-3.0
2014-12-28,2014-12-28,2014,17,SF,ARI,Grass,outdoor,"68,500",-6.0
2014-12-28,2014-12-28,2014,17,SEA,LAR,FieldTurf,outdoor,"67,000",-11.0
2014-12-28,2014-12-28,2014,17,TB,NO,Grass,outdoor,"65,890",6.0
2014-12-28,2014-12-28,2014,17,TEN,IND,Grass,outdoor,"69,143",7.5
2014-12-28,2014-12-28,2014,17,WAS,DAL,Grass,outdoor,"79,000",6.0
2015-09-10,2015-09-10,2015,1,NE,PIT,FieldTurf,outdoor,"68,756",-7.0
2015-09-13,2015-09-13,2015,1,ARI,NO,Grass,indoor,"63,400",-2.5
2015-09-13,2015-09-13,2015,1,BUF,IND,FieldTurf,outdoor,"73,967",1.0
2015-09-13,2015-09-13,2015,1,CHI,GB,Grass,outdoor,"61,500",6.5
2015-09-13,2015-09-13,2015,1,DAL,NYG,FieldTurf,indoor,"80,000",-7.0
2015-09-13,2015-09-13,2015,1,DEN,BAL,Grass,outdoor,"76,125",-4.5
2015-09-13,2015-09-13,2015,1,HOU,KC,Grass,indoor,"71,500",1.0
2015-09-13,2015-09-13,2015,1,JAX,CAR,Grass,outdoor,"67,264",3.0
2015-09-13,2015-09-13,2015,1,NYJ,CLE,FieldTurf,outdoor,"82,500",-3.5
2015-09-13,2015-09-13,2015,1,LVR,CIN,Grass,outdoor,"53,250",-3.0
2015-09-13,2015-09-13,2015,1,LAC,DET,Grass,outdoor,"71,500",-3.5
2015-09-13,2015-09-13,2015,1,LAR,SEA,FieldTurf,indoor,67000,3.5
2015-09-13,2015-09-13,2015,1,TB,TEN,Grass,outdoor,"65,890",-3.0
2015-09-13,2015-09-13,2015,1,WAS,MIA,Grass,outdoor,"79,000",4.0
2015-09-14,2015-09-14,2015,1,ATL,PHI,FieldTurf,indoor,"71,250",3.0
2015-09-14,2015-09-14,2015,1,SF,MIN,Grass,outdoor,"68,500",2.5
2015-09-17,2015-09-17,2015,2,KC,DEN,Grass,outdoor,"76,416",-3.0
2015-09-20,2015-09-20,2015,2,BUF,NE,FieldTurf,outdoor,"73,967",-1.0
2015-09-20,2015-09-20,2015,2,CAR,HOU,Grass,outdoor,"73,778",-3.0
2015-09-20,2015-09-20,2015,2,CHI,ARI,Grass,outdoor,"61,500",2.0
2015-09-20,2015-09-20,2015,2,CIN,LAC,FieldTurf,outdoor,"65,515",-3.5
2015-09-20,2015-09-20,2015,2,CLE,TEN,Grass,outdoor,"68,000",1.0
2015-09-20,2015-09-20,2015,2,GB,SEA,Grass,outdoor,"80,735",-3.0
2015-09-20,2015-09-20,2015,2,JAX,MIA,Grass,outdoor,"67,264",6.0
2015-09-20,2015-09-20,2015,2,MIN,DET,FieldTurf,outdoor,50000,-2.5
2015-09-20,2015-09-20,2015,2,NO,TB,FieldTurf,indoor,"76,468",-9.0
2015-09-20,2015-09-20,2015,2,NYG,ATL,FieldTurf,outdoor,"82,500",-2.0
2015-09-20,2015-09-20,2015,2,LVR,BAL,Grass,outdoor,"53,250",6.0
2015-09-20,2015-09-20,2015,2,PHI,DAL,Grass,outdoor,"69,176",-6.5
2015-09-20,2015-09-20,2015,2,PIT,SF,Grass,outdoor,"65,500",-6.0
2015-09-20,2015-09-20,2015,2,WAS,LAR,Grass,outdoor,"79,000",3.0
2015-09-21,2015-09-21,2015,2,IND,NYJ,FieldTurf,indoor,"63,000",-6.0
2015-09-24,2015-09-24,2015,3,NYG,WAS,FieldTurf,outdoor,"82,500",-3.0
2015-09-27,2015-09-27,2015,3,ARI,SF,Grass,indoor,"63,400",-7.0
2015-09-27,2015-09-27,2015,3,BAL,CIN,FieldTurf,outdoor,"71,008",-1.5
2015-09-27,2015-09-27,2015,3,CAR,NO,Grass,outdoor,"73,778",-9.5
2015-09-27,2015-09-27,2015,3,CLE,LVR,Grass,outdoor,"68,000",-3.5
2015-09-27,2015-09-27,2015,3,DAL,ATL,FieldTurf,indoor,"80,000",0.0
2015-09-27,2015-09-27,2015,3,DET,DEN,FieldTurf,indoor,"65,000",3.0
